train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
1216	Too faced Romantic Eyes	3	Beauty/Makeup/Eyes	Too Faced	20.0	1	Gently used, authentic too faced romantic eyeshadow. Includes cards. Love this pallete but don't reach for it enough.
1217	Cream Satin Button Down Blouse NWT	1	Women/Tops & Blouses/Button Down Shirt	FOREVER 21	18.0	1	Brand new! 100% polyester! Bundle and save even more! [rm] shipping included in price
1218	REDUCED M open front Cardigan. FREE SHIP	3	Women/Sweaters/Cardigan	No Boundaries	7.0	1	No Boundaries open front cardigan. Size Medium. Rows of open crochet work down middle of back. Thin and light weight. Silky feel peach and white. Worn once. No tears snags holes or pilling. EUC! FREE SHIPPING!!!
1219	Matilda Jane patisserie scrappy leggings	1	Kids/Girls (4+)/Jeans		24.0	0	NWT. Matilda Jane clothing. Patisserie scrappy leggings. Girl size 6. Listing is for leggings only! Retail [rm] #scrappy #leggings #matildajaneclothing
1220	Women's Nike	3	Women/Shoes/Athletic	Nike	31.0	0	In a good condition
1221	Armitron watch	2	Men/Men's Accessories/Watches		28.0	1	Silver and gold Armitron for men -Water resistant to 165 feet -Self adjustable Bracelet -Day/Date -Side button to adjust time and date.
1222	Laura mercies, Kylie kyshadow holiday	1	Beauty/Makeup/Makeup Palettes		32.0	0	Authentic. new in box
1223	Nicole by Nicole Miller Black Handbag	2	Women/Women's Handbags/Shoulder Bag	Nicole Miller	26.0	0	"10""x14""x6"" or 21"" tall with handles. Excellent condition with double straps and two compartments divided by a zippered compartment. Two zippered pockets on the front and one on the back plus two pockets on either end. Silver hardware."
1224	Jeffrey Campbell blue velvet litas	2	Women/Shoes/Boots	Jeffery Campbell	71.0	0	New w/out box! Really pretty blue!
1225	Rae Dunn Thankful mug-RESERVED FOR AINE!	1	Home/Kitchen & Dining/Coffee & Tea Accessories	Rae Dunn	9.0	0	No description yet
1226	Lace bodysuit	1	Women/Tops & Blouses/Blouse		18.0	1	Fits between a size 0-2. Or like an xs. New with tags and never been work
1227	Ps2 slim	3	Electronics/Video Games & Consoles/Consoles	Sony	39.0	0	Sony ps2 slim it works also comes with a memory card and three controllers
1228	Cerave	1	Beauty/Skin Care/Body		26.0	0	12 bars Cerave Hydrating cleanser bar Price firm
1229	Boots	2	Women/Shoes/Boots	Mossimo Supply Co.	22.0	0	Super cute, never worn combat boots
1230	Women's Plus Size	1	Women/Dresses/Knee-Length	Derek Heart	22.0	0	NWT Very Pretty Black & White Sweater Dress, nice thick material size 2X
1231	Body by Victoria Wireless Bra 36B	2	Women/Underwear/Bras	Victoria's Secret	16.0	0	Black wireless bra. 36B Body by Victoria. Never worn. Victoria's Secret Bra.
1232	sleep shorts	2	Women/Athletic Apparel/Shorts	PINK	11.0	0	No description yet
1233	Lilly Pulitzer	3	Women/Pants/Other	Lilly Pulitzer	31.0	0	Lilly Pulitzer shorts!
1234	XL mint cardigan NWT	1	Women/Sweaters/Cardigan		10.0	1	Perfect condition, NWT Regular price [rm] Maternity cardigan but it looks fine on non pregnant figures as well! Shop our store www.beausbelles.com
1235	Pandora bracelet	3	Women/Jewelry/Bracelets	PANDORA	40.0	1	Size 17
1236	Bratz Wild Life Safari Nevra	1	Kids/Toys/Dolls & Accessories	MGA Entertainment	36.0	0	No description yet
1237	New Balance 990	3	Men/Shoes/Athletic	New Balance	30.0	0	No description yet
1238	Levi's 524 Skinny	3	Women/Jeans/Slim, Skinny	Levi's®	12.0	0	No description yet
1239	Thumbsticks grips 1 pair	2	Electronics/Video Games & Consoles/Video Gaming Merchandise		3.0	1	Can fit ps2,PS3,ps4,xbox360,XboxOne
1240	Patagonia 2t sweater jacket	3	Kids/Boys 2T-5T/Coats & Jackets		30.0	1	Lightweight down jacket in an emerald/Kelly green in vgu condition. It's actually in perfect condition besides a few snags in the nylon fabric that aren't noticeable when wearing. One on the arm, two on the front and several on the back. Please see photos. It was worn by one child for one season. I have included an additional listing for an additional picture of my son wearing it. We received a lot of compliments and I'm sad to see it go!
1241	ELF EYELINER BRUSH!!	1	Beauty/Tools & Accessories/Makeup Brushes & Tools	e.l.f.	3.0	1	This elf eyeliner brush is a refined gentle brush tip helps to reach the inner and outer lash line use with both wet and dry products! #PlayBeautifully #ElfCosmetics.com
1242	Last Chance!!	2	Women/Jeans/Slim, Skinny		14.0	0	I'm selling these the lowest price. They all fit a size 9. All in perfect condition. if your interested let me know. Whatever I don't sell I plan to donate so try to make reasonable offers! I'm open to bundle discounts.
1243	Creme button crop top and long sleeve	3	Women/Tops & Blouses/Tank, Cami	FOREVER 21	12.0	0	3 Button White crop top size small Bundle
1244	Grey's Anatomy complete seasons 1-12	1	Electronics/Media/DVD		104.0	1	Grey's Anatomy seasons 1-12 New in box DVD lot, movie lot, Disney Movies, complete series, tv series, movie lot, dvds, Season 1 Season 2 Season 3 Season 4 Season 5 Season 6 Season 7 Season 8 Season 9 Season 10 Season 11 Season 12 Greys anatomy
1245	Ben10 figures	3	Kids/Toys/Action Figures & Statues		19.0	0	23 Ben ten toys all in good played condition. Will bundle
1246	Lularoe TC Umbrella leggings	1	Women/Athletic Apparel/Pants, Tights, Leggings		32.0	1	BNWT, never worn or tried on Little umbrellas and small unicorns on them TC sizes 12-22 FREE SHIP *NOT A CONSULTANT*
1247	Nike 9 Men's Air Max 90 black ltd 95	2	Men/Shoes/Athletic	Nike	31.0	0	Nike Air Max 95 black and Volt green in men's size 9. Condition : 9.0/10 Few scuffs on the bubble part shown in pictures, otherwise all of the style is still there with no other flaws or imperfections.
1248	Highlight and contour brush set	1	Beauty/Tools & Accessories/Makeup Brushes & Tools		10.0	1	Sonia Kashuk limited edition height and contour brush set never opened. Never used.
1249	For MAG	1	Women/Jewelry/Earrings	Kendra Scott	40.0	1	NWT Kendra Scott maroon jade lee earrings These will be shipped with another pair of earrings the same day. Price is for combined shipping only. For MAG
1250	Pink sparkly TOMS. Tmarie00	3	Kids/Girls 2T-5T/Shoes		19.0	0	Pink Sparkly TOMS Size T6
1251	Anita bundle	2	Kids/Girls (4+)/Tops & T-Shirts		15.0	0	Girls size xs set bundling if needed
1252	Long Sleeve Print Baseball Tee	2	Women/Tops & Blouses/T-Shirts		8.0	1	Proud supporter of messy hair and sweatpants t shirt. I wore maybe once or twice so it's in like new condition.
1253	AF tank	2	Women/Tops & Blouses/Tank, Cami	Abercrombie & Fitch	8.0	1	Nwot
1254	Classic Superman Funko	1	Kids/Toys/Action Figures & Statues	Funko	26.0	0	Funko Pop 9/10 condition
1255	Girls just wanna have fun wall decor	2	Home/Kids' Home Store/Kids' Room Décor		10.0	0	No description yet
1256	Mens Ranger Boot by Polo Ralph Lauren	3	Men/Shoes/Boots	Polo Ralph Lauren	16.0	0	Size:9.5 Material: Suede My brother shoes, but please be aware they do have water marks on both pair of shoes. You should be able to remove with white vinegar. Price is negotiable.
1257	"Disney 16"" Doll MULAN & POCAHONTAS"	1	Kids/Toys/Dolls & Accessories	Disney	45.0	0	Brand new and never opened! Disney animators' doll series. Price is firm, if you get 2 or more, I can do combine shipping, saving a few $$. ****Bundle for Kristi Ort****
1258	Black Tie Up Kendall And Kylie Body Suit	2	Women/Tops & Blouses/Tank, Cami	Kendall & Kylie	6.0	1	No description yet
1259	Genuine Apple Watch charger!	1	Electronics/Cell Phones & Accessories/Cables & Adapters	Apple	22.0	1	This listing is for a brand new Apple Watch charging cable and charging block. Both 100% authentic Apple products!
1260	Mickey Mouse High Waist Shorts	2	Women/Athletic Apparel/Shorts	FOREVER 21	9.0	0	Worn once. Minimal fading. Size 27
1261	Torrid Floral Print Cross Front Tank Top	1	Women/Tops & Blouses/Tank, Cami	Torrid	22.0	0	Floral 4xl Print Georgette Cross Front Tank Top. Brand new. Never worn with tags. Semi-sheer black, floral tank. It was too big and I was unable to return because it was final sale.
1262	Back and white stripe tshirt dress	3	Women/Dresses/Above Knee, Mini	FOREVER 21	11.0	0	Not forever 21
1263	Floral corset top	2	Women/Tops & Blouses/Tank, Cami	Charlotte Russe	19.0	0	Super cute corset too! Zips up the side.
1264	Hardy ever used. Comes with po	2	Other/Office supplies/Electronics	HP	134.0	0	Hewlett Packard HP 15 Notebook PC. Hardy ever used. Comes with power cord. Excellent condition. No starches! Mouse pad very sensitive. Plays hard dics. 15 inch screen. Web cam..Microsoft 8.1 4.00GB..64-bit operating system,×64-based processor..it does has voice activating also.
1265	NWOT lularoe 2xl Randy	2	Women/Tops & Blouses/Tunic	LuLaRoe	36.0	0	I took the tags off before I tried it on. The randy style shirt just does not fit me. :(
1266	iPhone 7 Earphones Headset Jack	2	Electronics/TV, Audio & Surveillance/Headphones		18.0	1	Brand new. Never been worn. Don't have the box it would usually come in but it's in perfect condition other wise.
1267	Large Fitbit Charge HR	2	Sports & Outdoors/Exercise/Fitness accessories	Fitbit	49.0	0	Fitbit Charge band Charger And original packaging Nothing wrong with it, just don't use it.
1268	5 Color Metallic Pastel Eyeshadow	1	Beauty/Makeup/Eyes		4.0	1	It's Pastel. Makeup Revolution's Iconic Pastel Eye Shadow small Palette is here! Five Pastel shades from silky white, silky blues to silky lilac. For perfect eye taking you from day to evening. EP21 Soirée
1269	Jodi Picoult - Vanishing Acts. Hardcover	3	Other/Books/Literature & Fiction		7.0	0	No description yet
1270	Lululemon tank size 8	3	Women/Tops & Blouses/Tank, Cami	Lululemon	11.0	0	No description yet
1271	Elf makeup bundle	2	Beauty/Makeup/Makeup Sets	e.l.f.	18.0	0	Originally [rm] selling for [rm]. Pallets haven't been swatched and stuff is NIB
1272	Lululemon Studio Racerback	1	Women/Tops & Blouses/Tank, Cami	lululemon athletica	29.0	0	Brand new size 8 lululemon racerback tank! Absolutely love the colors but it's too small:/ I got it as a gift but I sadly need a 10 for it to fit comfortably
1273	Newborn sleep gowns. FS!	1	Kids/Boys 0-24 Mos/One-Pieces		6.0	1	Brand new! Bundle of 2 size newborn sleep gowns. Sleeves cuff over with elastic bottom. Free shipping!
1274	Black Ribbed Off-the-Shoulder Crop Top	2		Urban Outfitters	15.0	0	From the silence + noise brand sold at Urban Outiftters; never worn out; nice thick material
1275	COACH JAQUARD LEATHER ENVELOPE WALLET	3	Men/Men's Accessories/Wallets	Coach	10.0	0	"Pre-Owned, gently used with light discoloration. Leather trim. Organizer, check holder. Measurements Hx4"" Lx7.5"""
1276	nwot gray calvin klein light hoodie	2	Women/Sweaters/Hooded	Calvin Klein	21.0	0	small and brand new authentic and never worn
1277	NWT Michael Kors Keychain!	1	Handmade/Accessories/Keychain		29.0	0	New with tags Michael Kors mini backpack keychain! Super adorable for your bag or keys, can be used for chain too!
1278	Matte Foundation	3	Beauty/Makeup/Face	No7 Make-up	8.0	1	Love how this goes on but it's just not the color for me! The shade is Honey. I've only used this 2 times.
1279	Purple polo shirt	2	Women/Tops & Blouses/Polo Shirt	Polo Ralph Lauren	10.0	0	Has a small whole shown in third picture but not noticeable.
1280	Miu Miu EDP 3pc Gift Set	1	Beauty/Fragrance/Women	MIU MIU	72.0	1	New Authentic Miu Miu 3pc Gift Set includes 3.4 oz Eau de Parfum Spray, 3.4 oz Perfumed Body Lotion and miniature eau de Parfum splash
1281	"Nike KD 8 ""Blackout"" Size 10"	1	Men/Shoes/Athletic	Nike	60.0	1	Size 10 Brand New In Box Purchased from a Nike factory store Comes in half box.
1282	Rae Dunn sugar set	1	Home/Kitchen & Dining/Coffee & Tea Accessories	Rae Dunn	61.0	0	Brand new Rae Dunn sugar bowl and sugar canister. Please note that each rae dunn piece is made to look handmade, imperfections are what make each one unique. Please zoom into see each piece, these are the exact ones you will receive. Not responsible for problems that occur during or due to the shipping process. All sales final.
1283	Vera Bradley diaper bag	2	Women/Women's Handbags/Shoulder Bag	Vera Bradley	50.0	0	Price firm. Vera Bradley Diaper bag. Can be used for many different things. Excellent condition. Pockets on three sides and storage in the front.
1284	Jordan Flights SZ 7Y = 8.5 In Womans	3	Women/Shoes/Athletic	Nike	29.0	1	Like these sneakers? Check out my page by clicking on my profile. I have many more sneakers there. All different Sizes.
1285	#WOMENS ESSENTIAL TEE #NIKE SZ L	3	Women/Tops & Blouses/T-Shirts	Nike	14.0	0	MINIMALLY FASHIONABLE... UNIQUE COLORS. GREAT CONDITION ... #KPV #CLASSIC FAVES
1286	Bose Bluetooth Speaker	1	Electronics/TV, Audio & Surveillance/Portable Audio & Accessories	Bose	86.0	0	NIB. Portable • Water-resistant • voice prompts for easy pairing • make and answer calls with speakerphone • 8 hours per charge
1287	Younique lipgloss in ladylike	1	Beauty/Makeup/Lips		12.0	1	Naturally Based Cruelty free Paraben free With mirror lipgloss...
1288	Cruel Girl shirt size Large	2	Kids/Girls (4+)/Tops & T-Shirts		7.0	1	Like new
1289	3 tubes of nail glue	1	Beauty/Makeup/Nails		5.0	1	You will receive: 3 tubes & a BONUS roll of nail design tape. Prices are firm, I will not lower them. *Make your own mani set and add onto this order for the discounted prices listed! First item is full priced & includes shipping!* Add Ons: -4 rolls of nail design tape-[rm] -4 sheets french mani guide strips (3 kinds)-[rm] -Multi design (3 designs: chevron, raindrop & classic) -Classic french -ZigZag -400 nail gems (diamonds, multi colored OR black)-[rm] -150 Fimo slices (Fruit OR Misc)-[rm] -100 Hello Kitty Fimo Slices-[rm] -30 Gold OR Rose Gold/Silver Hello Kitty nail art pieces-[rm] -Gold & Silver nail foil (1 pot of each)- [rm] -Refillable nail polish remover pen (w/3 extra tips)-[rm] -6 piece set of nail brushes-[rm] -Bottle of liquid peel off tape-[rm] -1 dotting tool-[rm] -1 tube of nail glue-[rm]
1290	VS swim bottoms. NWT	1	Women/Swimwear/Two-Piece	Victoria's Secret	14.0	0	Royal blue with scrunched back. Medium.
1291	American Girl Cheerleader Outfit	3	Kids/Toys/Dolls & Accessories	American Boy & Girl	13.0	1	Very good used condition American Girl Cheerleader outfit. Comes with all pieces shown, no box.
1292	Wireless Doorbell	1	Home/Other/Other		20.0	1	Wireless Doorbell, TeckNet Twin Cordless Door Chime at 500-feet Range with 52 Chimes (1 Battery Operated Receiver & 1 Wall Plug-in Receiver
1293	3-6 bunting suit	3	Kids/Girls 0-24 Mos/One-Pieces	Gap	8.0	0	No description yet
1294	Dream House Blu Ray & DVD New & Sealed	1	Electronics/Media/Blu-Ray		8.0	1	New and sealed. Dream House blu ray, dvd and digital copy.
1295	James Avery RARE CRAYON CHARM	3	Vintage & Collectibles/Supplies/Charm		57.0	1	Rare find James Avery marked Crayon Sterling silver charm Ring will be cut Free priority shipping via USPS
1296	Cloe bratz doll	3	Kids/Toys/Dolls & Accessories	MGA Entertainment	9.0	0	No description yet
1297	Pink 6 ft charger cord	2	Electronics/Cell Phones & Accessories/Cables & Adapters	Samsung	6.0	1	Fits android galaxy phone and ones compatible. Works perfectly. 6 foot long
1298	Fuchsia pumps & bracelet	3	Women/Shoes/Pumps	Hillard & Hanson	17.0	0	Good condition size 7. W/O box, Bundle and save on shipping! Let me know before you buy. Thanks
1299	Nike RARE Samsung galaxy S7 edge case	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		16.0	0	Brand NEW , High quality Durable case ( unlike any other cheap plastic cases someone selling here ) *** Buy today , Ship Today *** Shipping takes 3-5 days with tracking # . {{{{{. PRICE IS VERY FIRM }}}}}} Please don't ask for LOWER . Please Don't Ask for Free Shipping . **PRICE IS FIRM FOR 1 . Please contact me for bundle to save $$$ . 2 cases for [rm] 3 cases for [rm] 4 cases for [rm] 5 cases for [rm] ****YOU CAN BUY At this listing and Let me know your PHONE SIZE after pay . {{{{{: This design Available for all the phone below :}}}}} iPhone 7 , 7 plus , 6/6S , 6 Plus/6S plus , IPhone SE/ 5/5S , 5C , 4/4S , IPod Touch 5. iPod touch 6 . Samsung Galaxy Note 7 , Note 5 , Note 4 , Note 3 , Note 2 N7100 , Samsung note Edge , Samsung galaxy J7 Samsung Galaxy S7, S7 Edge , S6 , S6 Edge , S6 Edge Plus , Galaxy S5 , S4 , S3 Htc One M9 , M8 Sony Xperia Z4 , Z3 , Z2 LG G5 , G4 , G3 ,G2
